Vertex,Label,Region
7493,superiorfrontal L,LF
7494,rostralmiddlefrontal L,LF
7495,frontalpole L,LPF
7496,superiorfrontal L,LF
7497,superiorfrontal L,LF
7498,superiorfrontal L,LF
7499,superiorfrontal L,LF
7500,superiorfrontal L,LF
7501,superiorfrontal L,LF
7502,lateraloccipital R,RO
7503,lateraloccipital R,RO
7504,lateraloccipital R,RO
7505,lateraloccipital R,RO
7506,lateraloccipital R,RO
7507,lateraloccipital R,RO
7508,lateraloccipital R,RO
7509,lateraloccipital R,RO
7510,lateraloccipital R,RO
7511,lateraloccipital R,RO
7512,lateraloccipital R,RO
7513,lateraloccipital R,RO
7514,lateraloccipital R,RO
7515,lateraloccipital R,RO
7516,lateraloccipital R,RO
7517,lateraloccipital R,RO
7518,lateraloccipital R,RO
7519,lateraloccipital R,RO
7520,lateraloccipital R,RO
7521,lateraloccipital R,RO
7522,lateraloccipital R,RO
7523,lateraloccipital R,RO
7524,lateraloccipital R,RO
7525,lateraloccipital R,RO
7526,lateraloccipital R,RO
7527,lateraloccipital R,RO
7528,lateraloccipital R,RO
7529,lateraloccipital R,RO
7530,lateraloccipital R,RO
7531,lateraloccipital R,RO
7532,lateraloccipital R,RO
7533,cuneus R,RO
7534,lateraloccipital R,RO
7535,lateraloccipital R,RO
7536,lateraloccipital R,RO
7537,lateraloccipital R,RO
7538,cuneus R,RO
7539,lateraloccipital R,RO
7540,lateraloccipital R,RO
7541,lateraloccipital R,RO
7542,lateraloccipital R,RO
7543,lateraloccipital R,RO
7544,lateraloccipital R,RO
7545,lateraloccipital R,RO
7546,lateraloccipital R,RO
7547,lateraloccipital R,RO
7548,cuneus R,RO
7549,lateraloccipital R,RO
7550,lateraloccipital R,RO
7551,cuneus R,RO
7552,lateraloccipital R,RO
7553,lateraloccipital R,RO
7554,lingual R,RO
7555,lateraloccipital R,RO
7556,lingual R,RO
7557,lateraloccipital R,RO
7558,lateraloccipital R,RO
7559,lateraloccipital R,RO
7560,lateraloccipital R,RO
7561,lateraloccipital R,RO
7562,lateraloccipital R,RO
7563,pericalcarine R,RO
7564,cuneus R,RO
7565,lateraloccipital R,RO
7566,cuneus R,RO
7567,lateraloccipital R,RO
7568,lateraloccipital R,RO
7569,lingual R,RO
7570,lateraloccipital R,RO
7571,lateraloccipital R,RO
7572,lateraloccipital R,RO
7573,pericalcarine R,RO
7574,pericalcarine R,RO
7575,cuneus R,RO
7576,superiorparietal R,RP
7577,lateraloccipital R,RO
7578,lateraloccipital R,RO
7579,pericalcarine R,RO
7580,lateraloccipital R,RO
7581,lateraloccipital R,RO
7582,lateraloccipital R,RO
7583,pericalcarine R,RO
7584,pericalcarine R,RO
7585,lateraloccipital R,RO
7586,lateraloccipital R,RO
7587,superiorparietal R,RP
7588,pericalcarine R,RO
7589,cuneus R,RO
7590,cuneus R,RO
7591,lateraloccipital R,RO
7592,lateraloccipital R,RO
7593,lateraloccipital R,RO
7594,pericalcarine R,RO
7595,lateraloccipital R,RO
7596,lateraloccipital R,RO
7597,lingual R,RO
7598,lateraloccipital R,RO
7599,lateraloccipital R,RO
7600,lateraloccipital R,RO
7601,cuneus R,RO
7602,lateraloccipital R,RO
7603,lingual R,RO
7604,lingual R,RO
7605,lateraloccipital R,RO
7606,cuneus R,RO
7607,lateraloccipital R,RO
7608,cuneus R,RO
7609,lingual R,RO
7610,lateraloccipital R,RO
7611,superiorparietal R,RP
7612,cuneus R,RO
7613,lingual R,RO
7614,lateraloccipital R,RO
7615,pericalcarine R,RO
7616,lateraloccipital R,RO
7617,lateraloccipital R,RO
7618,pericalcarine R,RO
7619,pericalcarine R,RO
7620,lateraloccipital R,RO
7621,superiorparietal R,RP
7622,lateraloccipital R,RO
7623,lingual R,RO
7624,superiorparietal R,RP
7625,lateraloccipital R,RO
7626,lateraloccipital R,RO
7627,superiorparietal R,RP
7628,pericalcarine R,RO
7629,lateraloccipital R,RO
7630,lateraloccipital R,RO
7631,lateraloccipital R,RO
7632,cuneus R,RO
7633,lateraloccipital R,RO
7634,lateraloccipital R,RO
7635,lateraloccipital R,RO
7636,lingual R,RO
7637,lateraloccipital R,RO
7638,cuneus R,RO
7639,pericalcarine R,RO
7640,lateraloccipital R,RO
7641,cuneus R,RO
7642,lateraloccipital R,RO
7643,cuneus R,RO
7644,superiorparietal R,RP
7645,lateraloccipital R,RO
7646,lateraloccipital R,RO
7647,lingual R,RO
7648,lateraloccipital R,RO
7649,lateraloccipital R,RO
7650,lateraloccipital R,RO
7651,cuneus R,RO
7652,cuneus R,RO
7653,superiorparietal R,RP
7654,pericalcarine R,RO
7655,pericalcarine R,RO
7656,superiorparietal R,RP
7657,superiorparietal R,RP
7658,lateraloccipital R,RO
7659,superiorparietal R,RP
7660,lateraloccipital R,RO
7661,pericalcarine R,RO
7662,pericalcarine R,RO
7663,lateraloccipital R,RO
7664,lateraloccipital R,RO
7665,lateraloccipital R,RO
7666,cuneus R,RO
7667,lateraloccipital R,RO
7668,lateraloccipital R,RO
7669,lingual R,RO
7670,lateraloccipital R,RO
7671,lateraloccipital R,RO
7672,lateraloccipital R,RO
7673,lateraloccipital R,RO
7674,lateraloccipital R,RO
7675,superiorparietal R,RP
7676,pericalcarine R,RO
7677,lateraloccipital R,RO
7678,lateraloccipital R,RO
7679,pericalcarine R,RO
7680,lateraloccipital R,RO
7681,superiorparietal R,RP
7682,lingual R,RO
7683,superiorparietal R,RP
7684,pericalcarine R,RO
7685,lateraloccipital R,RO
7686,lateraloccipital R,RO
7687,lateraloccipital R,RO
7688,lateraloccipital R,RO
7689,lateraloccipital R,RO
7690,superiorparietal R,RP
7691,pericalcarine R,RO
7692,cuneus R,RO
7693,lateraloccipital R,RO
7694,pericalcarine R,RO
7695,lateraloccipital R,RO
7696,lingual R,RO
7697,lateraloccipital R,RO
7698,superiorparietal R,RP
7699,lateraloccipital R,RO
7700,pericalcarine R,RO
7701,lateraloccipital R,RO
7702,lateraloccipital R,RO
7703,superiorparietal R,RP
7704,pericalcarine R,RO
7705,lateraloccipital R,RO
7706,superiorparietal R,RP
7707,pericalcarine R,RO
7708,superiorparietal R,RP
7709,lateraloccipital R,RO
7710,superiorparietal R,RP
7711,lateraloccipital R,RO
7712,superiorparietal R,RP
7713,lateraloccipital R,RO
7714,superiorparietal R,RP
7715,lateraloccipital R,RO
7716,lateraloccipital R,RO
7717,superiorparietal R,RP
7718,lateraloccipital R,RO
7719,lateraloccipital R,RO
7720,pericalcarine R,RO
7721,lateraloccipital R,RO
7722,superiorparietal R,RP
7723,lateraloccipital R,RO
7724,lateraloccipital R,RO
7725,lateraloccipital R,RO
7726,lingual R,RO
7727,lateraloccipital R,RO
7728,lateraloccipital R,RO
7729,lateraloccipital R,RO
7730,lingual R,RO
7731,lateraloccipital R,RO
7732,lateraloccipital R,RO
7733,pericalcarine R,RO
7734,superiorparietal R,RP
7735,lingual R,RO
7736,superiorparietal R,RP
7737,lateraloccipital R,RO
7738,cuneus R,RO
7739,superiorparietal R,RP
7740,lateraloccipital R,RO
7741,cuneus R,RO
7742,lateraloccipital R,RO
7743,superiorparietal R,RP
7744,lateraloccipital R,RO
7745,lateraloccipital R,RO
7746,inferiorparietal R,RP
7747,lateraloccipital R,RO
7748,lateraloccipital R,RO
7749,lateraloccipital R,RO
7750,superiorparietal R,RP
7751,superiorparietal R,RP
7752,inferiorparietal R,RP
7753,superiorparietal R,RP
7754,superiorparietal R,RP
7755,cuneus R,RO
7756,superiorparietal R,RP
7757,superiorparietal R,RP
7758,superiorparietal R,RP
7759,lateraloccipital R,RO
7760,lateraloccipital R,RO
7761,lingual R,RO
7762,lateraloccipital R,RO
7763,inferiorparietal R,RP
7764,pericalcarine R,RO
7765,superiorparietal R,RP
7766,lateraloccipital R,RO
7767,superiorparietal R,RP
7768,superiorparietal R,RP
7769,lateraloccipital R,RO
7770,inferiorparietal R,RP
7771,inferiorparietal R,RP
7772,lateraloccipital R,RO
7773,lateraloccipital R,RO
7774,superiorparietal R,RP
7775,pericalcarine R,RO
7776,lateraloccipital R,RO
7777,superiorparietal R,RP
7778,lateraloccipital R,RO
7779,lateraloccipital R,RO
7780,lingual R,RO
7781,lateraloccipital R,RO
7782,superiorparietal R,RP
7783,superiorparietal R,RP
7784,superiorparietal R,RP
7785,cuneus R,RO
7786,lateraloccipital R,RO
7787,lateraloccipital R,RO
7788,superiorparietal R,RP
7789,inferiorparietal R,RP
7790,superiorparietal R,RP
7791,superiorparietal R,RP
7792,inferiorparietal R,RP
7793,lateraloccipital R,RO
7794,lingual R,RO
7795,inferiorparietal R,RP
7796,lateraloccipital R,RO
7797,pericalcarine R,RO
7798,pericalcarine R,RO
7799,lateraloccipital R,RO
7800,lateraloccipital R,RO
7801,pericalcarine R,RO
7802,superiorparietal R,RP
7803,superiorparietal R,RP
7804,superiorparietal R,RP
7805,superiorparietal R,RP
7806,lateraloccipital R,RO
7807,lateraloccipital R,RO
7808,inferiorparietal R,RP
7809,inferiorparietal R,RP
7810,inferiorparietal R,RP
7811,superiorparietal R,RP
7812,pericalcarine R,RO
7813,pericalcarine R,RO
7814,lateraloccipital R,RO
7815,superiorparietal R,RP
7816,superiorparietal R,RP
7817,lingual R,RO
7818,inferiorparietal R,RP
7819,superiorparietal R,RP
7820,superiorparietal R,RP
7821,pericalcarine R,RO
7822,lateraloccipital R,RO
7823,lateraloccipital R,RO
7824,lateraloccipital R,RO
7825,lateraloccipital R,RO
7826,lateraloccipital R,RO
7827,lateraloccipital R,RO
7828,lateraloccipital R,RO
7829,superiorparietal R,RP
7830,lateraloccipital R,RO
7831,lateraloccipital R,RO
7832,lateraloccipital R,RO
7833,lateraloccipital R,RO
7834,pericalcarine R,RO
7835,pericalcarine R,RO
7836,superiorparietal R,RP
7837,lateraloccipital R,RO
7838,lateraloccipital R,RO
7839,superiorparietal R,RP
7840,lateraloccipital R,RO
7841,superiorparietal R,RP
7842,cuneus R,RO
7843,pericalcarine R,RO
7844,pericalcarine R,RO
7845,inferiorparietal R,RP
7846,lateraloccipital R,RO
7847,lateraloccipital R,RO
7848,superiorparietal R,RP
7849,inferiorparietal R,RP
7850,lateraloccipital R,RO
7851,pericalcarine R,RO
7852,lateraloccipital R,RO
7853,lingual R,RO
7854,pericalcarine R,RO
7855,lateraloccipital R,RO
7856,lateraloccipital R,RO
7857,cuneus R,RO
7858,lingual R,RO
7859,superiorparietal R,RP
7860,lateraloccipital R,RO
7861,lingual R,RO
7862,lingual R,RO
7863,lingual R,RO
7864,inferiorparietal R,RP
7865,pericalcarine R,RO
7866,inferiorparietal R,RP
7867,superiorparietal R,RP
7868,lateraloccipital R,RO
7869,inferiorparietal R,RP
7870,pericalcarine R,RO
7871,inferiorparietal R,RP
7872,lateraloccipital R,RO
7873,superiorparietal R,RP
7874,superiorparietal R,RP
7875,cuneus R,RO
7876,pericalcarine R,RO
7877,inferiorparietal R,RP
7878,lateraloccipital R,RO
7879,inferiorparietal R,RP
7880,cuneus R,RO
7881,pericalcarine R,RO
7882,superiorparietal R,RP
7883,lateraloccipital R,RO
7884,lingual R,RO
7885,lateraloccipital R,RO
7886,inferiorparietal R,RP
7887,superiorparietal R,RP
7888,superiorparietal R,RP
7889,pericalcarine R,RO
7890,pericalcarine R,RO
7891,pericalcarine R,RO
7892,lateraloccipital R,RO
7893,cuneus R,RO
7894,superiorparietal R,RP
7895,inferiorparietal R,RP
7896,lateraloccipital R,RO
7897,inferiorparietal R,RP
7898,lingual R,RO
7899,superiorparietal R,RP
7900,lateraloccipital R,RO
7901,cuneus R,RO
7902,superiorparietal R,RP
7903,superiorparietal R,RP
7904,lateraloccipital R,RO
7905,superiorparietal R,RP
7906,lateraloccipital R,RO
7907,lingual R,RO
7908,superiorparietal R,RP
7909,superiorparietal R,RP
7910,cuneus R,RO
7911,superiorparietal R,RP
7912,lateraloccipital R,RO
7913,lingual R,RO
7914,lateraloccipital R,RO
7915,superiorparietal R,RP
7916,lingual R,RO
7917,inferiorparietal R,RP
7918,pericalcarine R,RO
7919,lateraloccipital R,RO
7920,lingual R,RO
7921,superiorparietal R,RP
7922,superiorparietal R,RP
7923,superiorparietal R,RP
7924,cuneus R,RO
7925,lateraloccipital R,RO
7926,superiorparietal R,RP
7927,lateraloccipital R,RO
7928,lateraloccipital R,RO
7929,lateraloccipital R,RO
7930,inferiorparietal R,RP
7931,lateraloccipital R,RO
7932,inferiorparietal R,RP
7933,inferiorparietal R,RP
7934,superiorparietal R,RP
7935,inferiorparietal R,RP
7936,pericalcarine R,RO
7937,cuneus R,RO
7938,lateraloccipital R,RO
7939,lateraloccipital R,RO
7940,superiorparietal R,RP
7941,pericalcarine R,RO
7942,superiorparietal R,RP
7943,inferiorparietal R,RP
7944,superiorparietal R,RP
7945,inferiorparietal R,RP
7946,cuneus R,RO
7947,cuneus R,RO
7948,inferiorparietal R,RP
7949,superiorparietal R,RP
7950,superiorparietal R,RP
7951,superiorparietal R,RP
7952,superiorparietal R,RP
7953,lateraloccipital R,RO
7954,cuneus R,RO
7955,pericalcarine R,RO
7956,inferiorparietal R,RP
7957,cuneus R,RO
7958,inferiorparietal R,RP
7959,superiorparietal R,RP
7960,pericalcarine R,RO
7961,superiorparietal R,RP
7962,pericalcarine R,RO
7963,lingual R,RO
7964,lateraloccipital R,RO
7965,lateraloccipital R,RO
7966,cuneus R,RO
7967,inferiorparietal R,RP
7968,lingual R,RO
7969,cuneus R,RO
7970,inferiorparietal R,RP
7971,superiorparietal R,RP
7972,inferiorparietal R,RP
7973,lingual R,RO
7974,lateraloccipital R,RO
7975,lingual R,RO
7976,lateraloccipital R,RO
7977,superiorparietal R,RP
7978,lateraloccipital R,RO
7979,superiorparietal R,RP
7980,lateraloccipital R,RO
7981,inferiorparietal R,RP
7982,superiorparietal R,RP
7983,lateraloccipital R,RO
7984,lateraloccipital R,RO
7985,superiorparietal R,RP
7986,lateraloccipital R,RO
7987,cuneus R,RO
7988,lingual R,RO
7989,inferiorparietal R,RP
7990,pericalcarine R,RO
7991,inferiorparietal R,RP
7992,superiorparietal R,RP
7993,superiorparietal R,RP
7994,superiorparietal R,RP
7995,lateraloccipital R,RO
7996,superiorparietal R,RP
7997,precuneus R,RP
7998,lateraloccipital R,RO
7999,inferiorparietal R,RP
8000,lingual R,RO
8001,superiorparietal R,RP
8002,lateraloccipital R,RO
8003,lingual R,RO
8004,cuneus R,RO
8005,lateraloccipital R,RO
8006,lateraloccipital R,RO
8007,precuneus R,RP
8008,lateraloccipital R,RO
8009,lateraloccipital R,RO
8010,cuneus R,RO
8011,cuneus R,RO
8012,inferiorparietal R,RP
8013,pericalcarine R,RO
8014,lateraloccipital R,RO
8015,cuneus R,RO
8016,fusiform R,RT
8017,cuneus R,RO
8018,lateraloccipital R,RO
8019,inferiorparietal R,RP
8020,lateraloccipital R,RO
8021,cuneus R,RO
8022,superiorparietal R,RP
8023,lateraloccipital R,RO
8024,lateraloccipital R,RO
8025,precuneus R,RP
8026,superiorparietal R,RP
8027,pericalcarine R,RO
8028,superiorparietal R,RP
8029,lateraloccipital R,RO
8030,lateraloccipital R,RO
8031,lingual R,RO
8032,lateraloccipital R,RO
8033,cuneus R,RO
8034,pericalcarine R,RO
8035,lateraloccipital R,RO
8036,lateraloccipital R,RO
8037,lateraloccipital R,RO
8038,inferiorparietal R,RP
8039,lateraloccipital R,RO
8040,lateraloccipital R,RO
8041,inferiorparietal R,RP
8042,lateraloccipital R,RO
8043,lateraloccipital R,RO
8044,inferiorparietal R,RP
8045,inferiorparietal R,RP
8046,lingual R,RO
8047,superiorparietal R,RP
8048,inferiorparietal R,RP
8049,lateraloccipital R,RO
8050,lateraloccipital R,RO
8051,superiorparietal R,RP
8052,fusiform R,RT
8053,lateraloccipital R,RO
8054,lingual R,RO
8055,pericalcarine R,RO
8056,superiorparietal R,RP
8057,superiorparietal R,RP
8058,superiorparietal R,RP
8059,inferiorparietal R,RP
8060,superiorparietal R,RP
8061,fusiform R,RT
8062,lateraloccipital R,RO
8063,superiorparietal R,RP
8064,fusiform R,RT
8065,superiorparietal R,RP
8066,fusiform R,RT
8067,superiorparietal R,RP
8068,inferiorparietal R,RP
8069,inferiorparietal R,RP
8070,lingual R,RO
8071,inferiorparietal R,RP
8072,superiorparietal R,RP
8073,lateraloccipital R,RO
8074,lateraloccipital R,RO
8075,lateraloccipital R,RO
8076,lateraloccipital R,RO
8077,lingual R,RO
8078,lateraloccipital R,RO
8079,lateraloccipital R,RO
8080,lingual R,RO
8081,inferiorparietal R,RP
8082,inferiorparietal R,RP
8083,lateraloccipital R,RO
8084,lateraloccipital R,RO
8085,inferiorparietal R,RP
8086,superiorparietal R,RP
8087,precuneus R,RP
8088,inferiorparietal R,RP
8089,cuneus R,RO
8090,superiorparietal R,RP
8091,inferiorparietal R,RP
8092,pericalcarine R,RO
8093,lingual R,RO
8094,lateraloccipital R,RO
8095,fusiform R,RT
8096,lateraloccipital R,RO
8097,precuneus R,RP
8098,cuneus R,RO
8099,inferiorparietal R,RP
8100,inferiorparietal R,RP
8101,lateraloccipital R,RO
8102,lingual R,RO
8103,pericalcarine R,RO
8104,pericalcarine R,RO
8105,lingual R,RO
8106,lateraloccipital R,RO
8107,superiorparietal R,RP
8108,superiorparietal R,RP
8109,fusiform R,RT
8110,superiorparietal R,RP
8111,inferiorparietal R,RP
8112,superiorparietal R,RP
8113,inferiorparietal R,RP
8114,lingual R,RO
8115,cuneus R,RO
8116,cuneus R,RO
8117,inferiorparietal R,RP
8118,pericalcarine R,RO
8119,pericalcarine R,RO
8120,inferiorparietal R,RP
8121,superiorparietal R,RP
8122,lingual R,RO
8123,pericalcarine R,RO
8124,cuneus R,RO
8125,superiorparietal R,RP
8126,precuneus R,RP
8127,lingual R,RO
8128,lateraloccipital R,RO
8129,lateraloccipital R,RO
8130,lateraloccipital R,RO
8131,superiorparietal R,RP
8132,lingual R,RO
8133,inferiorparietal R,RP
8134,superiorparietal R,RP
8135,inferiorparietal R,RP
8136,superiorparietal R,RP
8137,lingual R,RO
8138,superiorparietal R,RP
8139,lateraloccipital R,RO
8140,precuneus R,RP
8141,lateraloccipital R,RO
8142,lingual R,RO
8143,pericalcarine R,RO
8144,inferiorparietal R,RP
8145,superiorparietal R,RP
8146,fusiform R,RT
8147,cuneus R,RO
8148,lateraloccipital R,RO
8149,lateraloccipital R,RO
8150,fusiform R,RT
8151,superiorparietal R,RP
8152,superiorparietal R,RP
8153,lingual R,RO
8154,lateraloccipital R,RO
8155,inferiorparietal R,RP
8156,cuneus R,RO
8157,inferiorparietal R,RP
8158,fusiform R,RT
8159,cuneus R,RO
8160,lingual R,RO
8161,inferiorparietal R,RP
8162,lingual R,RO
8163,lateraloccipital R,RO
8164,superiorparietal R,RP
8165,inferiorparietal R,RP
8166,cuneus R,RO
8167,lingual R,RO
8168,inferiorparietal R,RP
8169,superiorparietal R,RP
8170,lateraloccipital R,RO
8171,precuneus R,RP
8172,fusiform R,RT
8173,pericalcarine R,RO
8174,cuneus R,RO
8175,lateraloccipital R,RO
8176,lingual R,RO
8177,lingual R,RO
8178,lingual R,RO
8179,inferiorparietal R,RP
8180,fusiform R,RT
8181,cuneus R,RO
8182,lateraloccipital R,RO
8183,lateraloccipital R,RO
8184,superiorparietal R,RP
8185,superiorparietal R,RP
8186,precuneus R,RP
8187,lingual R,RO
8188,lingual R,RO
8189,pericalcarine R,RO
8190,inferiorparietal R,RP
8191,lingual R,RO
8192,superiorparietal R,RP
8193,precuneus R,RP
8194,precuneus R,RP
8195,cuneus R,RO
8196,superiorparietal R,RP
8197,lingual R,RO
8198,lingual R,RO
8199,lateraloccipital R,RO
8200,inferiorparietal R,RP
8201,superiorparietal R,RP
8202,superiorparietal R,RP
8203,pericalcarine R,RO
8204,precuneus R,RP
8205,cuneus R,RO
8206,superiorparietal R,RP
8207,lateraloccipital R,RO
8208,pericalcarine R,RO
8209,superiorparietal R,RP
8210,inferiorparietal R,RP
8211,superiorparietal R,RP
8212,lateraloccipital R,RO
8213,lingual R,RO
8214,superiorparietal R,RP
8215,superiorparietal R,RP
8216,inferiorparietal R,RP
8217,precuneus R,RP
8218,lateraloccipital R,RO
8219,inferiorparietal R,RP
8220,lingual R,RO
8221,inferiorparietal R,RP
8222,lingual R,RO
8223,pericalcarine R,RO
8224,superiorparietal R,RP
8225,lingual R,RO
8226,superiorparietal R,RP
8227,inferiorparietal R,RP
8228,inferiorparietal R,RP
8229,pericalcarine R,RO
8231,fusiform R,RT
8232,cuneus R,RO
8233,precuneus R,RP
8234,precuneus R,RP
8236,inferiorparietal R,RP
8237,lingual R,RO
8238,lateraloccipital R,RO
8239,pericalcarine R,RO
8241,superiorparietal R,RP
8242,superiorparietal R,RP
8243,inferiorparietal R,RP
8244,superiorparietal R,RP
8245,fusiform R,RT
8246,superiorparietal R,RP
8247,inferiorparietal R,RP
8248,superiorparietal R,RP
8249,fusiform R,RT
8250,lateraloccipital R,RO
8251,superiorparietal R,RP
8252,lateraloccipital R,RO
8253,superiorparietal R,RP
8254,pericalcarine R,RO
8255,pericalcarine R,RO
8256,inferiorparietal R,RP
8257,lateraloccipital R,RO
8258,lingual R,RO
8259,lingual R,RO
8260,lateraloccipital R,RO
8261,superiorparietal R,RP
8262,inferiorparietal R,RP
8263,superiorparietal R,RP
8264,inferiorparietal R,RP
8265,superiorparietal R,RP
8266,inferiorparietal R,RP
8267,superiorparietal R,RP
8268,precuneus R,RP
8270,lingual R,RO
8271,lateraloccipital R,RO
8272,lingual R,RO
8273,superiorparietal R,RP
8274,inferiorparietal R,RP
8275,lingual R,RO
8276,lingual R,RO
8277,inferiorparietal R,RP
8278,pericalcarine R,RO
8279,lingual R,RO
8280,inferiorparietal R,RP
8281,lateraloccipital R,RO
8282,fusiform R,RT
8283,lateraloccipital R,RO
8284,cuneus R,RO
8285,inferiorparietal R,RP
8286,lateraloccipital R,RO
8287,lingual R,RO
8288,inferiorparietal R,RP
8289,lateraloccipital R,RO
8290,pericalcarine R,RO
8291,pericalcarine R,RO
8292,precuneus R,RP
8293,precuneus R,RP
8294,pericalcarine R,RO
8295,lingual R,RO
8296,superiorparietal R,RP
8297,precuneus R,RP
8298,lateraloccipital R,RO
8299,lateraloccipital R,RO
8300,precuneus R,RP
8301,precuneus R,RP
8302,inferiorparietal R,RP
8303,inferiorparietal R,RP
8304,lingual R,RO
8305,inferiorparietal R,RP
8306,precuneus R,RP
8307,lingual R,RO
8308,lateraloccipital R,RO
8309,superiorparietal R,RP
8310,inferiorparietal R,RP
8311,superiorparietal R,RP
8312,superiorparietal R,RP
8313,superiorparietal R,RP
8314,lateraloccipital R,RO
8315,fusiform R,RT
8316,superiorparietal R,RP
8317,lateraloccipital R,RO
8318,inferiorparietal R,RP
8319,superiorparietal R,RP
8320,inferiorparietal R,RP
8321,superiorparietal R,RP
8322,precuneus R,RP
8323,cuneus R,RO
8324,inferiorparietal R,RP
8325,lateraloccipital R,RO
8326,lingual R,RO
8327,lateraloccipital R,RO
8328,lingual R,RO
8329,superiorparietal R,RP
8330,inferiorparietal R,RP
8331,inferiorparietal R,RP
8332,superiorparietal R,RP
8333,superiorparietal R,RP
8334,inferiorparietal R,RP
8335,inferiorparietal R,RP
8336,superiorparietal R,RP
8337,inferiorparietal R,RP
8338,precuneus R,RP
8339,lingual R,RO
8340,cuneus R,RO
8341,inferiorparietal R,RP
8342,fusiform R,RT
8343,cuneus R,RO
8344,precuneus R,RP
8345,precuneus R,RP
8346,lateraloccipital R,RO
8347,inferiorparietal R,RP
8348,superiorparietal R,RP
8349,precuneus R,RP
8351,lateraloccipital R,RO
8352,lingual R,RO
8353,cuneus R,RO
8354,pericalcarine R,RO
8355,precuneus R,RP
8356,cuneus R,RO
8357,fusiform R,RT
8358,lingual R,RO
8359,lateraloccipital R,RO
8360,inferiorparietal R,RP
8361,superiorparietal R,RP
8362,pericalcarine R,RO
8363,inferiorparietal R,RP
8364,lingual R,RO
8365,superiorparietal R,RP
8366,pericalcarine R,RO
8367,cuneus R,RO
8368,cuneus R,RO
8369,inferiorparietal R,RP
8370,precuneus R,RP
8371,superiorparietal R,RP
